country,date,cumulative_cases_cal,timeline,daily_cases,status,schools_closed,country_code,who_region,new_cases,cumulative_cases,new_deaths,cumulative_deaths
Bulgaria,2021-07-27,423879,1,193,Academic break,1,BG,EURO,193,423879,5,18199
Bulgaria,2021-07-28,424079,1,200,Academic break,1,BG,EURO,200,424079,4,18203
Bulgaria,2021-07-29,424295.10000000003,1,216,Academic break,1,BG,EURO,216,424295,2,18205
Bulgaria,2021-07-30,424526.1,1,231,Academic break,1,BG,EURO,231,424526,3,18208
Bulgaria,2021-07-31,424872.1,1,346,Academic break,1,BG,EURO,346,424872,3,18211
Bulgaria,2021-08-01,425054,1,182,Academic break,1,BG,EURO,182,425054,2,18213
Bulgaria,2021-08-02,425147.8999999999,1,94,Academic break,1,BG,EURO,94,425148,2,18215
Bulgaria,2021-08-03,425541.10000000003,1,393,Academic break,1,BG,EURO,393,425541,7,18222
Bulgaria,2021-08-04,426002.89999999997,1,462,Academic break,1,BG,EURO,462,426003,3,18225
Bulgaria,2021-08-05,426432,1,429,Academic break,1,BG,EURO,429,426432,4,18229
Bulgaria,2021-08-06,426932,1,500,Academic break,1,BG,EURO,500,426932,14,18243
Bulgaria,2021-08-07,427481,1,549,Academic break,1,BG,EURO,549,427481,8,18251
Bulgaria,2021-08-08,427872.89999999997,1,392,Academic break,1,BG,EURO,392,427873,1,18252
Bulgaria,2021-08-09,428048.99999999994,1,176,Academic break,1,BG,EURO,176,428049,3,18255
Bulgaria,2021-08-10,428822.9,1,774,Academic break,1,BG,EURO,774,428823,23,18278
Bulgaria,2021-08-11,429628,1,805,Academic break,1,BG,EURO,805,429628,10,18288
Bulgaria,2021-08-12,430410.00000000006,1,782,Academic break,1,BG,EURO,782,430410,18,18306
Bulgaria,2021-08-13,431292.10000000003,1,882,Academic break,1,BG,EURO,882,431292,15,18321
Bulgaria,2021-08-14,432339.10000000003,1,1047,Academic break,1,BG,EURO,1047,432339,11,18332
Bulgaria,2021-08-15,432962,1,623,Academic break,1,BG,EURO,623,432962,7,18339
Bulgaria,2021-08-16,433234.10000000003,1,272,Academic break,1,BG,EURO,272,433234,5,18344
Bulgaria,2021-08-17,434535.00000000006,1,1301,Academic break,1,BG,EURO,1301,434535,32,18376
Bulgaria,2021-08-18,435939.9,1,1405,Academic break,1,BG,EURO,1405,435940,19,18395
Bulgaria,2021-08-19,437327.1,1,1387,Academic break,1,BG,EURO,1387,437327,16,18411
Bulgaria,2021-08-20,438698.10000000003,1,1371,Academic break,1,BG,EURO,1371,438698,27,18438
Bulgaria,2021-08-21,440066,1,1368,Academic break,1,BG,EURO,1368,440066,21,18459
Bulgaria,2021-08-22,440911.00000000006,1,845,Academic break,1,BG,EURO,845,440911,8,18467
Bulgaria,2021-08-23,441295,1,384,Academic break,1,BG,EURO,384,441295,8,18475
Bulgaria,2021-08-24,443185.9,1,1891,Academic break,1,BG,EURO,1891,443186,57,18532
Bulgaria,2021-08-25,445097,1,1911,Academic break,1,BG,EURO,1911,445097,33,18565
Bulgaria,2021-08-26,446698,1,1601,Academic break,1,BG,EURO,1601,446698,48,18613
Bulgaria,2021-08-27,448431.0999999999,1,1733,Academic break,1,BG,EURO,1733,448431,34,18647
Bulgaria,2021-08-28,450143.89999999997,1,1713,Academic break,1,BG,EURO,1713,450144,43,18690
Bulgaria,2021-08-29,451148.1,1,1004,Academic break,1,BG,EURO,1004,451148,15,18705
Bulgaria,2021-08-30,451599.00000000006,1,451,Academic break,1,BG,EURO,451,451599,26,18731
Bulgaria,2021-08-31,453689,1,2090,Academic break,1,BG,EURO,2090,453689,109,18840
Bulgaria,2021-09-01,455741.9,1,2053,Academic break,1,BG,EURO,2053,455742,56,18896
Bulgaria,2021-09-02,457486.99999999994,1,1745,Academic break,1,BG,EURO,1745,457487,54,18950
Bulgaria,2021-09-03,459051,1,1564,Academic break,1,BG,EURO,1564,459051,51,19001
Bulgaria,2021-09-04,460690.9,1,1640,Academic break,1,BG,EURO,1640,460691,50,19051
Bulgaria,2021-09-05,461545,1,854,Academic break,1,BG,EURO,854,461545,32,19083
Bulgaria,2021-09-06,462033.1,1,488,Academic break,1,BG,EURO,488,462033,32,19115
Bulgaria,2021-09-07,462710.10000000003,1,677,Academic break,1,BG,EURO,677,462710,34,19149
Bulgaria,2021-09-08,464715.1,1,2005,Academic break,1,BG,EURO,2005,464715,121,19270
Bulgaria,2021-09-09,466671,1,1956,Academic break,1,BG,EURO,1956,466671,65,19335
Bulgaria,2021-09-10,468300,1,1629,Academic break,1,BG,EURO,1629,468300,52,19387
Bulgaria,2021-09-11,469925.89999999997,1,1626,Academic break,1,BG,EURO,1626,469926,72,19459
Bulgaria,2021-09-12,470835,1,909,Academic break,1,BG,EURO,909,470835,10,19469
Bulgaria,2021-09-13,471272,1,437,Academic break,1,BG,EURO,437,471272,53,19522
Bulgaria,2021-09-14,473269.89999999997,1,1998,Academic break,1,BG,EURO,1998,473270,139,19661
Bulgaria,2021-09-15,475299,1,2029,Fully open,0,BG,EURO,2029,475299,83,19744
Bulgaria,2021-09-16,477160.89999999997,1,1862,Fully open,0,BG,EURO,1862,477161,65,19809
Bulgaria,2021-09-17,478885,1,1724,Fully open,0,BG,EURO,1724,478885,67,19876
Bulgaria,2021-09-18,480777.1,1,1892,Fully open,0,BG,EURO,1892,480777,79,19955
Bulgaria,2021-09-19,481727.9000000001,1,951,Fully open,0,BG,EURO,951,481728,30,19985
Bulgaria,2021-09-20,482186.00000000006,1,458,Fully open,0,BG,EURO,458,482186,43,20028
Bulgaria,2021-09-21,484545.89999999997,1,2360,Fully open,0,BG,EURO,2360,484546,138,20166
Bulgaria,2021-09-22,486737.9,1,2192,Fully open,0,BG,EURO,2192,486738,58,20224
Bulgaria,2021-09-23,487588.00000000006,1,850,Fully open,0,BG,EURO,850,487588,27,20251
Bulgaria,2021-09-24,489423,1,1835,Fully open,0,BG,EURO,1835,489423,99,20350
Bulgaria,2021-09-25,491326.99999999994,1,1904,Fully open,0,BG,EURO,1904,491327,73,20423
Bulgaria,2021-09-26,492365.1,1,1038,Fully open,0,BG,EURO,1038,492365,26,20449
Bulgaria,2021-09-27,492860.99999999994,1,496,Fully open,0,BG,EURO,496,492861,40,20489
Bulgaria,2021-09-28,495396.8,1,2536,Fully open,0,BG,EURO,2536,495397,149,20638
Bulgaria,2021-09-29,497970,1,2573,Fully open,0,BG,EURO,2573,497970,87,20725
Bulgaria,2021-09-30,500111.9,1,2142,Fully open,0,BG,EURO,2142,500112,87,20812
Bulgaria,2021-10-01,502162,1,2050,Fully open,0,BG,EURO,2050,502162,70,20882
Bulgaria,2021-10-02,504253,1,2091,Fully open,0,BG,EURO,2091,504253,87,20969
Bulgaria,2021-10-03,505480.9,1,1228,Fully open,0,BG,EURO,1228,505481,26,20995
Bulgaria,2021-10-04,505993.99999999994,1,513,Fully open,0,BG,EURO,513,505994,43,21038
Bulgaria,2021-10-05,508800.10000000003,1,2806,Fully open,0,BG,EURO,2806,508800,178,21216
Bulgaria,2021-10-06,511666,1,2866,Fully open,0,BG,EURO,2866,511666,104,21320
Bulgaria,2021-10-07,514208.1,1,2542,Fully open,0,BG,EURO,2542,514208,91,21411
Bulgaria,2021-10-08,516510.10000000003,1,2302,Fully open,0,BG,EURO,2302,516510,94,21505
Bulgaria,2021-10-09,518995.00000000006,1,2485,Fully open,0,BG,EURO,2485,518995,81,21586
Bulgaria,2021-10-10,520241,1,1246,Fully open,0,BG,EURO,1246,520241,30,21616
Bulgaria,2021-10-11,520862,1,621,Fully open,0,BG,EURO,621,520862,40,21656
Bulgaria,2021-10-12,524333.1,1,3471,Fully open,0,BG,EURO,3471,524333,157,21813
Bulgaria,2021-10-13,527802,1,3469,Fully open,0,BG,EURO,3469,527802,93,21906
Bulgaria,2021-10-14,531128.9999999999,1,3327,Fully open,0,BG,EURO,3327,531129,98,22004
Bulgaria,2021-10-15,534312,1,3183,Fully open,0,BG,EURO,3183,534312,98,22102
Bulgaria,2021-10-16,537751.9,1,3440,Fully open,0,BG,EURO,3440,537752,86,22188
Bulgaria,2021-10-17,539619.0999999999,1,1867,Fully open,0,BG,EURO,1867,539619,43,22231
Bulgaria,2021-10-18,540619,1,1000,Fully open,0,BG,EURO,1000,540619,43,22274
Bulgaria,2021-10-19,545598,1,4979,Fully open,0,BG,EURO,4979,545598,214,22488
Bulgaria,2021-10-20,550555.1000000001,1,4957,Fully open,0,BG,EURO,4957,550555,124,22612
Bulgaria,2021-10-21,555077,1,4522,Partially open,0,BG,EURO,4522,555077,107,22719
Bulgaria,2021-10-22,559893.1,1,4816,Partially open,0,BG,EURO,4816,559893,120,22839
Bulgaria,2021-10-23,564718.8999999999,1,4826,Partially open,0,BG,EURO,4826,564719,136,22975
Bulgaria,2021-10-24,568073,1,3354,Partially open,0,BG,EURO,3354,568073,58,23033
Bulgaria,2021-10-25,569443.1,1,1370,Partially open,0,BG,EURO,1370,569443,40,23073
Bulgaria,2021-10-26,575305.9999999999,1,5863,Partially open,0,BG,EURO,5863,575306,243,23316
Bulgaria,2021-10-27,582122,1,6816,Partially open,0,BG,EURO,6816,582122,124,23440
Bulgaria,2021-10-28,587765.1,1,5643,Partially open,0,BG,EURO,5643,587765,154,23594
Bulgaria,2021-10-29,592942.9,1,5178,Partially open,0,BG,EURO,5178,592943,124,23718
Bulgaria,2021-10-30,598199,1,5256,Partially open,0,BG,EURO,5256,598199,154,23872
Bulgaria,2021-10-31,601035,1,2836,Partially open,0,BG,EURO,2836,601035,46,23918
Bulgaria,2021-11-01,602492,1,1457,Partially open,0,BG,EURO,1457,602492,81,23999
Bulgaria,2021-11-02,608498.9,1,6007,Partially open,0,BG,EURO,6007,608499,310,24309
Bulgaria,2021-11-03,614361.9999999999,1,5863,Partially open,0,BG,EURO,5863,614362,145,24454
Bulgaria,2021-11-04,619283.8999999999,1,4922,Partially open,0,BG,EURO,4922,619284,135,24589
Bulgaria,2021-11-05,623946.0000000001,1,4662,Partially open,0,BG,EURO,4662,623946,166,24755
Bulgaria,2021-11-06,628680,1,4734,Partially open,0,BG,EURO,4734,628680,185,24940
Bulgaria,2021-11-07,631506,1,2826,Partially open,0,BG,EURO,2826,631506,65,25005
Bulgaria,2021-11-08,632761.9,1,1256,Partially open,0,BG,EURO,1256,632762,69,25074
Bulgaria,2021-11-09,638048,1,5286,Partially open,0,BG,EURO,5286,638048,334,25408
Bulgaria,2021-11-10,643003,1,4955,Partially open,0,BG,EURO,4955,643003,147,25555
Bulgaria,2021-11-11,646855.8,1,3853,Partially open,0,BG,EURO,3853,646856,199,25754
Bulgaria,2021-11-12,650063,1,3207,Partially open,0,BG,EURO,3207,650063,196,25950
Bulgaria,2021-11-13,653209,1,3146,Partially open,0,BG,EURO,3146,653209,175,26125
Bulgaria,2021-11-14,654819,1,1610,Partially open,0,BG,EURO,1610,654819,66,26191
Bulgaria,2021-11-15,655647.1,1,828,Partially open,0,BG,EURO,828,655647,88,26279
Bulgaria,2021-11-16,658869.9000000001,1,3223,Partially open,0,BG,EURO,3223,658870,276,26555
Bulgaria,2021-11-17,662738.8999999999,1,3869,Partially open,0,BG,EURO,3869,662739,121,26676
Bulgaria,2021-11-18,665578.1,1,2839,Partially open,0,BG,EURO,2839,665578,164,26840
Bulgaria,2021-11-19,668363,1,2785,Partially open,0,BG,EURO,2785,668363,145,26985
Bulgaria,2021-11-20,671099.9,1,2737,Partially open,0,BG,EURO,2737,671100,139,27124
Bulgaria,2021-11-21,672554.9,1,1455,Partially open,0,BG,EURO,1455,672555,56,27180
Bulgaria,2021-11-22,673288,1,733,Partially open,0,BG,EURO,733,673288,73,27253
Bulgaria,2021-11-23,676750.1000000001,1,3462,Partially open,0,BG,EURO,3462,676750,254,27507
Bulgaria,2021-11-24,679983.0000000001,1,3233,Partially open,0,BG,EURO,3233,679983,151,27658
Bulgaria,2021-11-25,682552,1,2569,Partially open,0,BG,EURO,2569,682552,120,27778
Bulgaria,2021-11-26,684922,1,2370,Partially open,0,BG,EURO,2370,684922,113,27891
Bulgaria,2021-11-27,687410,1,2488,Partially open,0,BG,EURO,2488,687410,105,27996
Bulgaria,2021-11-28,688627.9,1,1218,Partially open,0,BG,EURO,1218,688628,47,28043
Bulgaria,2021-11-29,689356,1,728,Partially open,0,BG,EURO,728,689356,58,28101
Bulgaria,2021-11-30,692376,1,3020,Partially open,0,BG,EURO,3020,692376,224,28325
Bulgaria,2021-12-01,695056.8999999999,1,2681,Partially open,0,BG,EURO,2681,695057,128,28453
Bulgaria,2021-12-02,697161.8999999999,1,2105,Partially open,0,BG,EURO,2105,697162,89,28542
Bulgaria,2021-12-03,699180,1,2018,Partially open,0,BG,EURO,2018,699180,114,28656
Bulgaria,2021-12-04,701468.9,1,2289,Partially open,0,BG,EURO,2289,701469,113,28769
Bulgaria,2021-12-05,702454.1,1,985,Partially open,0,BG,EURO,985,702454,36,28805
Bulgaria,2021-12-06,703160,1,706,Fully open,0,BG,EURO,706,703160,47,28852
Bulgaria,2021-12-07,705586,1,2426,Fully open,0,BG,EURO,2426,705586,208,29060
Bulgaria,2021-12-08,707884.9,1,2299,Fully open,0,BG,EURO,2299,707885,103,29163
Bulgaria,2021-12-09,709536.8999999999,1,1652,Fully open,0,BG,EURO,1652,709537,116,29279
Bulgaria,2021-12-10,711364,1,1827,Fully open,0,BG,EURO,1827,711364,103,29382
Bulgaria,2021-12-11,713083,1,1719,Fully open,0,BG,EURO,1719,713083,77,29459
Bulgaria,2021-12-12,714155.9999999999,1,1073,Fully open,0,BG,EURO,1073,714156,27,29486
Bulgaria,2021-12-13,714688.1,1,532,Fully open,0,BG,EURO,532,714688,50,29536
Bulgaria,2021-12-14,716647,1,1959,Fully open,0,BG,EURO,1959,716647,152,29688
Bulgaria,2021-12-15,718650.8999999999,1,2004,Fully open,0,BG,EURO,2004,718651,76,29764
Bulgaria,2021-12-16,720376.1,1,1725,Fully open,0,BG,EURO,1725,720376,83,29847
Bulgaria,2021-12-17,721818.9,1,1443,Fully open,0,BG,EURO,1443,721819,86,29933
Bulgaria,2021-12-18,723433.1,1,1614,Fully open,0,BG,EURO,1614,723433,81,30014
Bulgaria,2021-12-19,724337.0999999999,1,904,Fully open,0,BG,EURO,904,724337,33,30047
Bulgaria,2021-12-20,724792.8999999999,1,456,Fully open,0,BG,EURO,456,724793,35,30082
Bulgaria,2021-12-21,726793.8999999999,1,2001,Fully open,0,BG,EURO,2001,726794,157,30239
Bulgaria,2021-12-22,728677.1000000001,1,1883,Fully open,0,BG,EURO,1883,728677,64,30303
Bulgaria,2021-12-23,730140,1,1463,Fully open,0,BG,EURO,1463,730140,56,30359
Bulgaria,2021-12-24,732105.9000000001,1,1966,Fully open,0,BG,EURO,1966,732106,77,30436
Bulgaria,2021-12-25,733139.1,1,1033,Academic break,1,BG,EURO,1033,733139,40,30476
Bulgaria,2021-12-26,733882,1,743,Academic break,1,BG,EURO,743,733882,52,30528
Bulgaria,2021-12-27,734720,1,838,Academic break,1,BG,EURO,838,734720,46,30574
Bulgaria,2021-12-28,735998,1,1278,Academic break,1,BG,EURO,1278,735998,49,30623
Bulgaria,2021-12-29,737233,1,1235,Academic break,1,BG,EURO,1235,737233,34,30657
Bulgaria,2021-12-30,740682.1,1,3449,Academic break,1,BG,EURO,3449,740682,162,30819
Bulgaria,2021-12-31,744297.9999999999,1,3616,Academic break,1,BG,EURO,3616,744298,71,30890
Bulgaria,2022-01-01,747108.1000000001,1,2810,Academic break,1,BG,EURO,2810,747108,65,30955
Bulgaria,2022-01-02,748184.1000000001,1,1076,Academic break,1,BG,EURO,1076,748184,28,30983
Bulgaria,2022-01-03,749540.2000000001,1,1356,Fully open,0,BG,EURO,1356,749540,44,31027
Bulgaria,2022-01-04,751458,1,1918,Fully open,0,BG,EURO,1918,751458,53,31080
Bulgaria,2022-01-05,757710,1,6252,Fully open,0,BG,EURO,6252,757710,157,31237
Bulgaria,2022-01-06,764476,1,6766,Fully open,0,BG,EURO,6766,764476,66,31303
Bulgaria,2022-01-07,770001.2,1,5525,Fully open,0,BG,EURO,5525,770001,72,31375
Bulgaria,2022-01-08,775525,1,5524,Fully open,0,BG,EURO,5524,775525,96,31471
Bulgaria,2022-01-09,778701.1,1,3176,Fully open,0,BG,EURO,3176,778701,45,31516
Bulgaria,2022-01-10,780417,1,1716,Fully open,0,BG,EURO,1716,780417,40,31556
Bulgaria,2022-01-11,787178,1,6761,Fully open,0,BG,EURO,6761,787178,116,31672
Bulgaria,2022-01-12,794239.8,1,7062,Fully open,0,BG,EURO,7062,794240,89,31761
Bulgaria,2022-01-13,799942.8999999999,1,5703,Fully open,0,BG,EURO,5703,799943,77,31838
Bulgaria,2022-01-14,806977.1000000001,1,7034,Fully open,0,BG,EURO,7034,806977,84,31922
Bulgaria,2022-01-15,813840,1,6863,Fully open,0,BG,EURO,6863,813840,80,32002
Bulgaria,2022-01-16,818229.1,1,4389,Fully open,0,BG,EURO,4389,818229,40,32042
Bulgaria,2022-01-17,820608,1,2379,Fully open,0,BG,EURO,2379,820608,44,32086
Bulgaria,2022-01-18,830603.9,1,9996,Fully open,0,BG,EURO,9996,830604,161,32247
Bulgaria,2022-01-19,841785,1,11181,Fully open,0,BG,EURO,11181,841785,91,32338
Bulgaria,2022-01-20,851945,1,10160,Fully open,0,BG,EURO,10160,851945,93,32431
Bulgaria,2022-01-21,860876.7999999999,1,8932,Fully open,0,BG,EURO,8932,860877,87,32518
Bulgaria,2022-01-22,870751.0000000001,1,9874,Fully open,0,BG,EURO,9874,870751,86,32604
Bulgaria,2022-01-23,877381.1,1,6630,Fully open,0,BG,EURO,6630,877381,32,32636
Bulgaria,2022-01-24,880227.9,1,2847,Fully open,0,BG,EURO,2847,880228,28,32664
Bulgaria,2022-01-25,891277.1,1,11049,Fully open,0,BG,EURO,11049,891277,132,32796
Bulgaria,2022-01-26,903675.8,1,12399,Fully open,0,BG,EURO,12399,903676,73,32869
Bulgaria,2022-01-27,913592,1,9916,Fully open,0,BG,EURO,9916,913592,70,32939
Bulgaria,2022-01-28,923465.9999999999,1,9874,Fully open,0,BG,EURO,9874,923466,78,33017
Bulgaria,2022-01-29,933337.1000000001,1,9871,Fully open,0,BG,EURO,9871,933337,71,33088
Bulgaria,2022-01-30,939212,1,5875,Fully open,0,BG,EURO,5875,939212,33,33121
Bulgaria,2022-01-31,941814.2,1,2602,Fully open,0,BG,EURO,2602,941814,39,33160
Bulgaria,2022-02-01,951965.0999999999,1,10151,Fully open,0,BG,EURO,10151,951965,158,33318
Bulgaria,2022-02-02,963108,1,11143,Fully open,0,BG,EURO,11143,963108,87,33405
Bulgaria,2022-02-03,972260,1,9152,Fully open,0,BG,EURO,9152,972260,87,33492
Bulgaria,2022-02-04,980402,1,8142,Fully open,0,BG,EURO,8142,980402,96,33588
Bulgaria,2022-02-05,988518.1,1,8116,Fully open,0,BG,EURO,8116,988518,100,33688
Bulgaria,2022-02-06,993255.1,1,4737,Fully open,0,BG,EURO,4737,993255,40,33728
Bulgaria,2022-02-07,995435.9,1,2181,Fully open,0,BG,EURO,2181,995436,42,33770
Bulgaria,2022-02-08,1003447.9,1,8012,Fully open,0,BG,EURO,8012,1003448,176,33946
Bulgaria,2022-02-09,1011587.9,1,8140,Fully open,0,BG,EURO,8140,1011588,98,34044
Bulgaria,2022-02-10,1018851,1,7263,Fully open,0,BG,EURO,7263,1018851,108,34152
Bulgaria,2022-02-11,1025128.9,1,6278,Fully open,0,BG,EURO,6278,1025129,76,34228
Bulgaria,2022-02-12,1031660,1,6531,Fully open,0,BG,EURO,6531,1031660,86,34314
Bulgaria,2022-02-13,1035285.1000000001,1,3625,Fully open,0,BG,EURO,3625,1035285,45,34359
Bulgaria,2022-02-14,1036824.2000000001,1,1539,Fully open,0,BG,EURO,1539,1036824,45,34404
Bulgaria,2022-02-15,1042954,1,6130,Fully open,0,BG,EURO,6130,1042954,187,34591
Bulgaria,2022-02-16,1049543,1,6589,Fully open,0,BG,EURO,6589,1049543,95,34686
Bulgaria,2022-02-17,1054566.0999999999,1,5023,Fully open,0,BG,EURO,5023,1054566,93,34779
Bulgaria,2022-02-18,1059191.9999999998,1,4626,Fully open,0,BG,EURO,4626,1059192,105,34884
Bulgaria,2022-02-19,1063808.2,1,4616,Fully open,0,BG,EURO,4616,1063808,89,34973
Bulgaria,2022-02-20,1066413,1,2605,Fully open,0,BG,EURO,2605,1066413,25,34998
Bulgaria,2022-02-21,1067648.1,1,1235,Fully open,0,BG,EURO,1235,1067648,44,35042
Bulgaria,2022-02-22,1072492.7999999998,1,4845,Fully open,0,BG,EURO,4845,1072493,143,35185
Bulgaria,2022-02-23,1077160,1,4667,Fully open,0,BG,EURO,4667,1077160,60,35245
Bulgaria,2022-02-24,1080571,1,3411,Fully open,0,BG,EURO,3411,1080571,53,35298
Bulgaria,2022-02-25,1083424.9999999998,1,2854,Fully open,0,BG,EURO,2854,1083425,59,35357
Bulgaria,2022-02-26,1086327.9000000001,1,2903,Fully open,0,BG,EURO,2903,1086328,76,35433
Bulgaria,2022-02-27,1087796,1,1468,Fully open,0,BG,EURO,1468,1087796,25,35458
Bulgaria,2022-02-28,1088520.0999999999,1,724,Fully open,0,BG,EURO,724,1088520,24,35482
Bulgaria,2022-03-01,1091279,1,2759,Fully open,0,BG,EURO,2759,1091279,99,35581
Bulgaria,2022-03-02,1093920.1,1,2641,Fully open,0,BG,EURO,2641,1093920,56,35637
Bulgaria,2022-03-03,1096193.9000000001,1,2274,Fully open,0,BG,EURO,2274,1096194,59,35696
Bulgaria,2022-03-04,1097298,1,1104,Fully open,0,BG,EURO,1104,1097298,20,35716
Bulgaria,2022-03-05,1099423,1,2125,Fully open,0,BG,EURO,2125,1099423,74,35790
Bulgaria,2022-03-06,1100811,1,1388,Fully open,0,BG,EURO,1388,1100811,21,35811
Bulgaria,2022-03-07,1101326,1,515,Fully open,0,BG,EURO,515,1101326,21,35832
Bulgaria,2022-03-08,1103787.8,1,2462,Fully open,0,BG,EURO,2462,1103788,91,35923
Bulgaria,2022-03-09,1105967.8999999997,1,2180,Fully open,0,BG,EURO,2180,1105968,41,35964
Bulgaria,2022-03-10,1107887.9999999998,1,1920,Fully open,0,BG,EURO,1920,1107888,31,35995
Bulgaria,2022-03-11,1109581,1,1693,Fully open,0,BG,EURO,1693,1109581,33,36028
Bulgaria,2022-03-12,1111216.1,1,1635,Fully open,0,BG,EURO,1635,1111216,41,36069
Bulgaria,2022-03-13,1112176.0000000002,1,960,Fully open,0,BG,EURO,960,1112176,15,36084
Bulgaria,2022-03-14,1112698.9,1,523,Fully open,0,BG,EURO,523,1112699,14,36098
Bulgaria,2022-03-15,1115132,1,2433,Fully open,0,BG,EURO,2433,1115132,64,36162
Bulgaria,2022-03-16,1117525.1,1,2393,Fully open,0,BG,EURO,2393,1117525,34,36196
Bulgaria,2022-03-17,1119474,1,1949,Fully open,0,BG,EURO,1949,1119474,26,36222
Bulgaria,2022-03-18,1121194.1,1,1720,Fully open,0,BG,EURO,1720,1121194,26,36248
Bulgaria,2022-03-19,1122795,1,1601,Fully open,0,BG,EURO,1601,1122795,18,36266
Bulgaria,2022-03-20,1123714.1,1,919,Fully open,0,BG,EURO,919,1123714,6,36272
Bulgaria,2022-03-21,1124185.9000000001,1,472,Fully open,0,BG,EURO,472,1124186,10,36282
Bulgaria,2022-03-22,1126146,1,1960,Fully open,0,BG,EURO,1960,1126146,48,36330
Bulgaria,2022-03-23,1128089,1,1943,Fully open,0,BG,EURO,1943,1128089,20,36350
Bulgaria,2022-03-24,1129641,1,1552,Fully open,0,BG,EURO,1552,1129641,25,36375
Bulgaria,2022-03-25,1131065,1,1424,Fully open,0,BG,EURO,1424,1131065,21,36396
Bulgaria,2022-03-26,1132398,1,1333,Fully open,0,BG,EURO,1333,1132398,29,36425
Bulgaria,2022-03-27,1133102,1,704,Fully open,0,BG,EURO,704,1133102,4,36429
Bulgaria,2022-03-28,1133464,1,362,Fully open,0,BG,EURO,362,1133464,8,36437
Bulgaria,2022-03-29,1134906,1,1442,Fully open,0,BG,EURO,1442,1134906,43,36480
Bulgaria,2022-03-30,1136603.9000000001,1,1698,Fully open,0,BG,EURO,1698,1136604,18,36498
Bulgaria,2022-03-31,1137780.0999999999,1,1176,Fully open,0,BG,EURO,1176,1137780,14,36512
Bulgaria,2022-04-01,1138922.9,1,1143,Fully open,0,BG,EURO,1143,1138923,17,36529
Bulgaria,2022-04-02,1139955.9,1,1033,Fully open,0,BG,EURO,1033,1139956,25,36554
Bulgaria,2022-04-03,1140453,1,497,Fully open,0,BG,EURO,497,1140453,11,36565
Bulgaria,2022-04-04,1140679.0000000002,1,226,Fully open,0,BG,EURO,226,1140679,3,36568
Bulgaria,2022-04-05,1141858.9999999998,1,1180,Fully open,0,BG,EURO,1180,1141859,40,36608
Bulgaria,2022-04-06,1142698,1,839,Fully open,0,BG,EURO,839,1142698,28,36636
Bulgaria,2022-04-07,1143423.9,1,726,Fully open,0,BG,EURO,726,1143424,19,36655
Bulgaria,2022-04-08,1144107,1,683,Fully open,0,BG,EURO,683,1144107,17,36672
Bulgaria,2022-04-09,1144822.0999999996,1,715,Fully open,0,BG,EURO,715,1144822,13,36685
Bulgaria,2022-04-10,1145143,1,321,Fully open,0,BG,EURO,321,1145143,7,36692
Bulgaria,2022-04-11,1145407.9999999998,1,265,Fully open,0,BG,EURO,265,1145408,8,36700
Bulgaria,2022-04-12,1146279,1,871,Fully open,0,BG,EURO,871,1146279,30,36730
Bulgaria,2022-04-13,1147164.7999999998,1,886,Fully open,0,BG,EURO,886,1147165,10,36740
Bulgaria,2022-04-14,1147812,1,647,Fully open,0,BG,EURO,647,1147812,16,36756
Bulgaria,2022-04-15,1148362,1,550,Fully open,0,BG,EURO,550,1148362,8,36764
Bulgaria,2022-04-16,1148971,1,609,Fully open,0,BG,EURO,609,1148971,17,36781
Bulgaria,2022-04-17,1149225,1,254,Fully open,0,BG,EURO,254,1149225,1,36782
Bulgaria,2022-04-18,1149447,1,222,Fully open,0,BG,EURO,222,1149447,2,36784
Bulgaria,2022-04-19,1150342.0999999999,1,895,Fully open,0,BG,EURO,895,1150342,26,36810
Bulgaria,2022-04-20,1151011,1,669,Fully open,0,BG,EURO,669,1151011,6,36816
Bulgaria,2022-04-21,1151620,1,609,Fully open,0,BG,EURO,609,1151620,11,36827
Bulgaria,2022-04-22,1152251,1,631,Fully open,0,BG,EURO,631,1152251,11,36838
Bulgaria,2022-04-23,1152537.9000000001,1,287,Fully open,0,BG,EURO,287,1152538,4,36842
Bulgaria,2022-04-24,1152892.1,1,354,Fully open,0,BG,EURO,354,1152892,7,36849
Bulgaria,2022-04-25,1153129.1,1,237,Fully open,0,BG,EURO,237,1153129,5,36854
Bulgaria,2022-04-26,1153506.0999999999,1,377,Fully open,0,BG,EURO,377,1153506,2,36856
Bulgaria,2022-04-27,1154645.9,1,1140,Fully open,0,BG,EURO,1140,1154646,23,36879
Bulgaria,2022-04-28,1155387.2,1,741,Fully open,0,BG,EURO,741,1155387,8,36887
Bulgaria,2022-04-29,1155974.9000000001,1,588,Fully open,0,BG,EURO,588,1155975,14,36901
Bulgaria,2022-04-30,1156466,1,491,Fully open,0,BG,EURO,491,1156466,10,36911
Bulgaria,2022-05-01,1156729,1,263,Fully open,0,BG,EURO,263,1156729,2,36913
Bulgaria,2022-05-02,1156971,1,242,Fully open,0,BG,EURO,242,1156971,5,36918
Bulgaria,2022-05-03,1157199,1,228,Fully open,0,BG,EURO,228,1157199,2,36920
Bulgaria,2022-05-04,1157919,1,720,Fully open,0,BG,EURO,720,1157919,27,36947
Bulgaria,2022-05-05,1158354.1,1,435,Fully open,0,BG,EURO,435,1158354,6,36953
