country,age_grp,date,cumulative_cases_cal,timeline,daily_cases,daily_changes
Netherlands,aged20to24,2021-07-05,160885,1,2131,976
Netherlands,aged20to24,2021-07-06,164039,1,3154,1023
Netherlands,aged20to24,2021-07-07,167144.9,1,3106,-48
Netherlands,aged20to24,2021-07-08,169704.1,1,2559,-547
Netherlands,aged20to24,2021-07-09,172282.2,1,2578,19
Netherlands,aged20to24,2021-07-10,174673,1,2391,-187
Netherlands,aged20to24,2021-07-11,177236.6,1,2564,173
Netherlands,aged20to24,2021-07-12,180262.3,1,3026,462
Netherlands,aged20to24,2021-07-13,183091.1,1,2829,-197
Netherlands,aged20to24,2021-07-14,185287.4,1,2196,-633
Netherlands,aged20to24,2021-07-15,187150.6,1,1863,-333
Netherlands,aged20to24,2021-07-16,188665.1,1,1514,-349
Netherlands,aged20to24,2021-07-17,189942.8,1,1278,-236
Netherlands,aged20to24,2021-07-18,191093.9,1,1151,-127
Netherlands,aged20to24,2021-07-19,192140.6,1,1047,-104
Netherlands,aged20to24,2021-07-20,193077.8,1,937,-110
Netherlands,aged20to24,2021-07-21,193877.2,1,799,-138
Netherlands,aged20to24,2021-07-22,194593,1,716,-83
Netherlands,aged20to24,2021-07-23,195190.5,1,598,-118
Netherlands,aged20to24,2021-07-24,195697,1,506,-92
Netherlands,aged20to24,2021-07-25,196181.3,1,484,-22
Netherlands,aged20to24,2021-07-26,196682.3,1,501,17
Netherlands,aged20to24,2021-07-27,197182,1,500,-1
Netherlands,aged20to24,2021-07-28,197620.5,1,438,-62
Netherlands,aged20to24,2021-07-29,198004,1,384,-54
Netherlands,aged20to24,2021-07-30,198371,1,367,-17
Netherlands,aged20to24,2021-07-31,198711.2,1,340,-27
Netherlands,aged20to24,2021-08-01,199049.6,1,338,-2
Netherlands,aged20to24,2021-08-02,199456.1,1,406,68
Netherlands,aged20to24,2021-08-03,199850.6,1,394,-12
Netherlands,aged20to24,2021-08-04,200204.3,1,354,-40
Netherlands,aged20to24,2021-08-05,200584.6,1,380,26
Netherlands,aged20to24,2021-08-06,200941.3,1,357,-23
Netherlands,aged20to24,2021-08-07,201254.3,1,313,-44
Netherlands,aged20to24,2021-08-08,201600.2,1,346,33
Netherlands,aged20to24,2021-08-09,201996.3,1,396,50
Netherlands,aged20to24,2021-08-10,202351.6,1,355,-41
Netherlands,aged20to24,2021-08-11,202729.8,1,378,23
Netherlands,aged20to24,2021-08-12,203100.9,1,371,-7
Netherlands,aged20to24,2021-08-13,203444.1,1,343,-28
Netherlands,aged20to24,2021-08-14,203763.5,1,319,-24
Netherlands,aged20to24,2021-08-15,204078.2,1,315,-4
Netherlands,aged20to24,2021-08-16,204438.8,1,361,46
Netherlands,aged20to24,2021-08-17,204764.4,1,326,-35
Netherlands,aged20to24,2021-08-18,205090,1,326,0
Netherlands,aged20to24,2021-08-19,205389.1,1,299,-27
Netherlands,aged20to24,2021-08-20,205708.3,1,319,20
Netherlands,aged20to24,2021-08-21,205992.5,1,284,-35
Netherlands,aged20to24,2021-08-22,206281.6,1,289,5
Netherlands,aged20to24,2021-08-23,206599.9,1,318,29
Netherlands,aged20to24,2021-08-24,206902.6,1,303,-15
Netherlands,aged20to24,2021-08-25,207201.6,1,299,-4
Netherlands,aged20to24,2021-08-26,207483.2,1,282,-17
Netherlands,aged20to24,2021-08-27,207748,1,265,-17
Netherlands,aged20to24,2021-08-28,207973.6,1,226,-39
Netherlands,aged20to24,2021-08-29,208185,1,211,-15
Netherlands,aged20to24,2021-08-30,208470.9,1,286,75
Netherlands,aged20to24,2021-08-31,208701.6,1,231,-55
Netherlands,aged20to24,2021-09-01,208943.6,1,242,11
Netherlands,aged20to24,2021-09-02,209175.8,1,232,-10
Netherlands,aged20to24,2021-09-03,209399.9,1,224,-8
Netherlands,aged20to24,2021-09-04,209573.7,1,174,-50
Netherlands,aged20to24,2021-09-05,209743.1,1,169,-5
Netherlands,aged20to24,2021-09-06,209959.8,1,217,48
Netherlands,aged20to24,2021-09-07,210175.3,1,216,-1
Netherlands,aged20to24,2021-09-08,210376.1,1,201,-15
Netherlands,aged20to24,2021-09-09,210566.5,1,190,-11
Netherlands,aged20to24,2021-09-10,210735.7,1,169,-21
Netherlands,aged20to24,2021-09-11,210897,1,161,-8
Netherlands,aged20to24,2021-09-12,211039.5,1,142,-19
Netherlands,aged20to24,2021-09-13,211202.4,1,163,21
Netherlands,aged20to24,2021-09-14,211360.5,1,158,-5
Netherlands,aged20to24,2021-09-15,211519.4,1,159,1
Netherlands,aged20to24,2021-09-16,211658,1,139,-20
Netherlands,aged20to24,2021-09-17,211792.1,1,134,-5
Netherlands,aged20to24,2021-09-18,211911.9,1,120,-14
Netherlands,aged20to24,2021-09-19,212025.1,1,113,-7
Netherlands,aged20to24,2021-09-20,212165.9,1,141,28
Netherlands,aged20to24,2021-09-21,212331.3,1,165,24
Netherlands,aged20to24,2021-09-22,212458.4,1,127,-38
Netherlands,aged20to24,2021-09-23,212578.9,1,120,-7
Netherlands,aged20to24,2021-09-24,212709,1,130,10
Netherlands,aged20to24,2021-09-25,212832.5,1,124,-6
Netherlands,aged20to24,2021-09-26,212948.6,1,116,-8
Netherlands,aged20to24,2021-09-27,213086.6,1,138,22
Netherlands,aged20to24,2021-09-28,213256.2,1,170,32
Netherlands,aged20to24,2021-09-29,213405.4,1,149,-21
Netherlands,aged20to24,2021-09-30,213533.9,1,128,-21
Netherlands,aged20to24,2021-10-01,213682.3,1,148,20
Netherlands,aged20to24,2021-10-02,213839.6,1,157,9
Netherlands,aged20to24,2021-10-03,214023.6,1,184,27
Netherlands,aged20to24,2021-10-04,214230.7,1,207,23
Netherlands,aged20to24,2021-10-05,214467,1,236,29
Netherlands,aged20to24,2021-10-06,214693.6,1,227,-9
Netherlands,aged20to24,2021-10-07,214909.4,1,216,-11
Netherlands,aged20to24,2021-10-08,215144.4,1,235,19
Netherlands,aged20to24,2021-10-09,215349.5,1,205,-30
Netherlands,aged20to24,2021-10-10,215612.1,1,263,58
Netherlands,aged20to24,2021-10-11,215950.5,1,338,75
Netherlands,aged20to24,2021-10-12,216323.8,1,373,35
Netherlands,aged20to24,2021-10-13,216618.5,1,295,-78
Netherlands,aged20to24,2021-10-14,216909.4,1,291,-4
Netherlands,aged20to24,2021-10-15,217211.8,1,302,11
Netherlands,aged20to24,2021-10-16,217512.7,1,301,-1
Netherlands,aged20to24,2021-10-17,217857.1,1,344,43
Netherlands,aged20to24,2021-10-18,218307.6,1,450,106
Netherlands,aged20to24,2021-10-19,218794.1,1,486,36
Netherlands,aged20to24,2021-10-20,219277.4,1,483,-3
Netherlands,aged20to24,2021-10-21,219677.6,1,400,-83
Netherlands,aged20to24,2021-10-22,220102.2,1,425,25
Netherlands,aged20to24,2021-10-23,220527.4,1,425,0
Netherlands,aged20to24,2021-10-24,220990.3,1,463,38
Netherlands,aged20to24,2021-10-25,221565.8,1,576,113
Netherlands,aged20to24,2021-10-26,222153.3,1,588,12
Netherlands,aged20to24,2021-10-27,222745.2,1,592,4
Netherlands,aged20to24,2021-10-28,223321.8,1,577,-15
Netherlands,aged20to24,2021-10-29,223881.4,1,560,-17
Netherlands,aged20to24,2021-10-30,224450.1,1,569,9
Netherlands,aged20to24,2021-10-31,225084.7,1,635,66
Netherlands,aged20to24,2021-11-01,225874,1,789,154
Netherlands,aged20to24,2021-11-02,226709.4,1,835,46
Netherlands,aged20to24,2021-11-03,227549.7,1,840,5
Netherlands,aged20to24,2021-11-04,228376.1,1,826,-14
Netherlands,aged20to24,2021-11-05,229225.7,1,850,24
Netherlands,aged20to24,2021-11-06,230040.3,1,815,-35
Netherlands,aged20to24,2021-11-07,230963.4,1,923,108
Netherlands,aged20to24,2021-11-08,232085.8,1,1122,199
Netherlands,aged20to24,2021-11-09,233173.4,1,1088,-34
Netherlands,aged20to24,2021-11-10,234242.5,1,1069,-19
Netherlands,aged20to24,2021-11-11,235280.3,1,1038,-31
Netherlands,aged20to24,2021-11-12,236450.1,1,1170,132
Netherlands,aged20to24,2021-11-13,237693.1,1,1243,73
Netherlands,aged20to24,2021-11-14,238969.7,1,1277,34
Netherlands,aged20to24,2021-11-15,240435.3,1,1466,189
Netherlands,aged20to24,2021-11-16,241992.5,1,1557,91
Netherlands,aged20to24,2021-11-17,243524.5,1,1532,-25
Netherlands,aged20to24,2021-11-18,245024.9,1,1500,-32
Netherlands,aged20to24,2021-11-19,246469.2,1,1444,-56
Netherlands,aged20to24,2021-11-20,247771.6,1,1302,-142
Netherlands,aged20to24,2021-11-21,248954.6,1,1183,-119
Netherlands,aged20to24,2021-11-22,250282.3,1,1328,145
Netherlands,aged20to24,2021-11-23,251626.6,1,1344,16
Netherlands,aged20to24,2021-11-24,252864.4,1,1238,-106
Netherlands,aged20to24,2021-11-25,253999.9,1,1136,-102
Netherlands,aged20to24,2021-11-26,255138.6,1,1139,3
Netherlands,aged20to24,2021-11-27,256215,1,1076,-63
Netherlands,aged20to24,2021-11-28,257232.5,1,1018,-58
Netherlands,aged20to24,2021-11-29,258434.5,1,1202,184
Netherlands,aged20to24,2021-11-30,259664.2,1,1230,28
Netherlands,aged20to24,2021-12-01,260776.1,1,1112,-118
Netherlands,aged20to24,2021-12-02,261877,1,1101,-11
Netherlands,aged20to24,2021-12-03,262985.1,1,1108,7
Netherlands,aged20to24,2021-12-04,263968.3,1,983,-125
Netherlands,aged20to24,2021-12-05,264886.6,1,918,-65
Netherlands,aged20to24,2021-12-06,265847.1,1,960,42
Netherlands,aged20to24,2021-12-07,266829.1,1,982,22
Netherlands,aged20to24,2021-12-08,267732.6,1,904,-78
Netherlands,aged20to24,2021-12-09,268590.7,1,858,-46
Netherlands,aged20to24,2021-12-10,269436.5,1,846,-12
Netherlands,aged20to24,2021-12-11,270221.1,1,785,-61
Netherlands,aged20to24,2021-12-12,270946.1,1,725,-60
Netherlands,aged20to24,2021-12-13,271827.5,1,881,156
Netherlands,aged20to24,2021-12-14,272768.2,1,941,60
Netherlands,aged20to24,2021-12-15,273655.8,1,888,-53
Netherlands,aged20to24,2021-12-16,274461.9,1,806,-82
Netherlands,aged20to24,2021-12-17,275290.8,1,829,23
Netherlands,aged20to24,2021-12-18,276109.3,1,818,-11
Netherlands,aged20to24,2021-12-19,276888.7,1,779,-39
Netherlands,aged20to24,2021-12-20,277928.2,1,1040,261
Netherlands,aged20to24,2021-12-21,279068.1,1,1140,100
Netherlands,aged20to24,2021-12-22,280091,1,1023,-117
Netherlands,aged20to24,2021-12-23,281148.7,1,1058,35
Netherlands,aged20to24,2021-12-24,282276.7,1,1128,70
Netherlands,aged20to24,2021-12-25,283211.2,1,934,-194
Netherlands,aged20to24,2021-12-26,284334.7,1,1124,190
Netherlands,aged20to24,2021-12-27,285776.6,1,1442,318
Netherlands,aged20to24,2021-12-28,287387.9,1,1611,169
Netherlands,aged20to24,2021-12-29,289050.7,1,1663,52
Netherlands,aged20to24,2021-12-30,290880.7,1,1830,167
Netherlands,aged20to24,2021-12-31,293014.3,1,2134,304
Netherlands,aged20to24,2022-01-01,295066.2,1,2052,-82
Netherlands,aged20to24,2022-01-02,298024.3,1,2958,906
Netherlands,aged20to24,2022-01-03,302691.1,1,4667,1709
Netherlands,aged20to24,2022-01-04,307709.6,1,5018,351
Netherlands,aged20to24,2022-01-05,312830.8,1,5121,103
Netherlands,aged20to24,2022-01-06,317444,1,4613,-508
Netherlands,aged20to24,2022-01-07,321866.6,1,4423,-190
Netherlands,aged20to24,2022-01-08,325860,1,3993,-430
Netherlands,aged20to24,2022-01-09,329791.8,1,3932,-61
Netherlands,aged20to24,2022-01-10,333835.7,1,4044,112
Netherlands,aged20to24,2022-01-11,338597.4,1,4762,718
Netherlands,aged20to24,2022-01-12,343138.8,1,4541,-221
Netherlands,aged20to24,2022-01-13,347544.4,1,4406,-135
Netherlands,aged20to24,2022-01-14,351318.1,1,3774,-632
Netherlands,aged20to24,2022-01-15,354926.3,1,3608,-166
Netherlands,aged20to24,2022-01-16,357923.4,1,2997,-611
Netherlands,aged20to24,2022-01-17,361121.7,1,3198,201
Netherlands,aged20to24,2022-01-18,362138.7,1,1017,-2181
Netherlands,aged20to24,2022-01-19,362150.3,1,12,-1005
Netherlands,aged20to24,2022-01-20,362150.3,1,0,-12
Netherlands,aged25to34,2020-03-01,7,NA,NA,NA
Netherlands,aged25to34,2020-03-02,14.600000000000001,1,8,NA
Netherlands,aged25to34,2020-03-03,29,1,14,6
Netherlands,aged25to34,2020-03-04,40.5,1,12,-2
Netherlands,aged25to34,2020-03-05,47.2,1,7,-5
Netherlands,aged25to34,2020-03-06,58,1,11,4
Netherlands,aged25to34,2020-03-07,78.4,1,20,9
Netherlands,aged25to34,2020-03-08,107.1,1,29,9
Netherlands,aged25to34,2020-03-09,151,1,44,15
Netherlands,aged25to34,2020-03-10,188.3,1,37,-7
Netherlands,aged25to34,2020-03-11,238.5,1,50,13
Netherlands,aged25to34,2020-03-12,296.7,1,58,8
Netherlands,aged25to34,2020-03-13,364.9,1,68,10
Netherlands,aged25to34,2020-03-14,428.3,1,63,-5
Netherlands,aged25to34,2020-03-15,502,1,74,11
Netherlands,aged25to34,2020-03-16,595.8,1,94,20
Netherlands,aged25to34,2020-03-17,666.1,1,70,-24
Netherlands,aged25to34,2020-03-18,723.0999999999999,1,57,-13
Netherlands,aged25to34,2020-03-19,787.9,1,65,8
Netherlands,aged25to34,2020-03-20,877.6,1,90,25
Netherlands,aged25to34,2020-03-21,951.6,1,74,-16
Netherlands,aged25to34,2020-03-22,1013,1,61,-13
Netherlands,aged25to34,2020-03-23,1112.1,1,99,38
Netherlands,aged25to34,2020-03-24,1192.1,1,80,-19
Netherlands,aged25to34,2020-03-25,1286.1999999999998,1,94,14
Netherlands,aged25to34,2020-03-26,1377.5,1,91,-3
Netherlands,aged25to34,2020-03-27,1488.2,1,111,20
Netherlands,aged25to34,2020-03-28,1580.6999999999998,1,92,-19
Netherlands,aged25to34,2020-03-29,1675,1,94,2
Netherlands,aged25to34,2020-03-30,1781.9,1,107,13
Netherlands,aged25to34,2020-03-31,1867.8,1,86,-21
Netherlands,aged25to34,2020-04-01,1996.2,1,128,42
Netherlands,aged25to34,2020-04-02,2114.3,1,118,-10
Netherlands,aged25to34,2020-04-03,2246.8999999999996,1,133,15
Netherlands,aged25to34,2020-04-04,2368.2,1,121,-12
Netherlands,aged25to34,2020-04-05,2462.9,1,95,-26
Netherlands,aged25to34,2020-04-06,2600.9,1,138,43
Netherlands,aged25to34,2020-04-07,2736.6,1,136,-2
Netherlands,aged25to34,2020-04-08,2872.9,1,136,0
Netherlands,aged25to34,2020-04-09,2983.6,1,111,-25
Netherlands,aged25to34,2020-04-10,3098.6,1,115,4
Netherlands,aged25to34,2020-04-11,3227,1,128,13
Netherlands,aged25to34,2020-04-12,3312.1,1,85,-43
Netherlands,aged25to34,2020-04-13,3445,1,133,48
Netherlands,aged25to34,2020-04-14,3528,1,83,-50
Netherlands,aged25to34,2020-04-15,3626.6,1,99,16
Netherlands,aged25to34,2020-04-16,3708.1000000000004,1,82,-17
Netherlands,aged25to34,2020-04-17,3793.4,1,85,3
Netherlands,aged25to34,2020-04-18,3874.9,1,82,-3
Netherlands,aged25to34,2020-04-19,3925.7,1,51,-31
Netherlands,aged25to34,2020-04-20,4005.8,1,80,29
Netherlands,aged25to34,2020-04-21,4069.4,1,64,-16
Netherlands,aged25to34,2020-04-22,4121.799999999999,1,52,-12
Netherlands,aged25to34,2020-04-23,4174.700000000001,1,53,1
Netherlands,aged25to34,2020-04-24,4225.7,1,51,-2
Netherlands,aged25to34,2020-04-25,4277.5,1,52,1
Netherlands,aged25to34,2020-04-26,4318.4,1,41,-11
Netherlands,aged25to34,2020-04-27,4365.3,1,47,6
Netherlands,aged25to34,2020-04-28,4402.7,1,37,-10
Netherlands,aged25to34,2020-04-29,4431.2,1,28,-9
Netherlands,aged25to34,2020-04-30,4457.5,1,26,-2
Netherlands,aged25to34,2020-05-01,4510.6,1,53,27
Netherlands,aged25to34,2020-05-02,4542.9,1,32,-21
Netherlands,aged25to34,2020-05-03,4572.5,1,30,-2
Netherlands,aged25to34,2020-05-04,4602.9,1,30,0
Netherlands,aged25to34,2020-05-05,4621.5,1,19,-11
Netherlands,aged25to34,2020-05-06,4648.5,1,27,8
Netherlands,aged25to34,2020-05-07,4682,1,34,7
Netherlands,aged25to34,2020-05-08,4710.200000000001,1,28,-6
Netherlands,aged25to34,2020-05-09,4746.2,1,36,8
Netherlands,aged25to34,2020-05-10,4774.799999999999,1,29,-7
Netherlands,aged25to34,2020-05-11,4800.4,1,26,-3
Netherlands,aged25to34,2020-05-12,4817.4,1,17,-9
Netherlands,aged25to34,2020-05-13,4834,1,17,0
Netherlands,aged25to34,2020-05-14,4854.9,1,21,4
Netherlands,aged25to34,2020-05-15,4879.700000000001,1,25,4
Netherlands,aged25to34,2020-05-16,4902.5,1,23,-2
Netherlands,aged25to34,2020-05-17,4929.7,1,27,4
Netherlands,aged25to34,2020-05-18,4966.2,1,36,9
Netherlands,aged25to34,2020-05-19,5013.9,1,48,12
Netherlands,aged25to34,2020-05-20,5046.9,1,33,-15
Netherlands,aged25to34,2020-05-21,5081.5,1,35,2
Netherlands,aged25to34,2020-05-22,5124.5,1,43,8
Netherlands,aged25to34,2020-05-23,5168.2,1,44,1
Netherlands,aged25to34,2020-05-24,5194.200000000001,1,26,-18
Netherlands,aged25to34,2020-05-25,5221,1,27,1
Netherlands,aged25to34,2020-05-26,5253.6,1,33,6
Netherlands,aged25to34,2020-05-27,5281.4,1,28,-5
Netherlands,aged25to34,2020-05-28,5309.7,1,28,0
Netherlands,aged25to34,2020-05-29,5336.1,1,26,-2
Netherlands,aged25to34,2020-05-30,5360.8,1,25,-1
Netherlands,aged25to34,2020-05-31,5383.200000000001,1,22,-3
Netherlands,aged25to34,2020-06-01,5409.4,1,26,4
Netherlands,aged25to34,2020-06-02,5428,1,19,-7
Netherlands,aged25to34,2020-06-03,5454.1,1,26,7
Netherlands,aged25to34,2020-06-04,5487.3,1,33,7
Netherlands,aged25to34,2020-06-05,5516.2,1,29,-4
Netherlands,aged25to34,2020-06-06,5539.9,1,24,-5
Netherlands,aged25to34,2020-06-07,5562.700000000001,1,23,-1
Netherlands,aged25to34,2020-06-08,5598.6,1,36,13
Netherlands,aged25to34,2020-06-09,5628,1,29,-7
Netherlands,aged25to34,2020-06-10,5666.7,1,39,10
Netherlands,aged25to34,2020-06-11,5682.5,1,16,-23
Netherlands,aged25to34,2020-06-12,5702.799999999999,1,20,4
Netherlands,aged25to34,2020-06-13,5729.7,1,27,7
Netherlands,aged25to34,2020-06-14,5750.1,1,20,-7
Netherlands,aged25to34,2020-06-15,5774.3,1,24,4
Netherlands,aged25to34,2020-06-16,5795.6,1,21,-3
Netherlands,aged25to34,2020-06-17,5818.5,1,23,2
Netherlands,aged25to34,2020-06-18,5826.6,1,8,-15
Netherlands,aged25to34,2020-06-19,5840.3,1,14,6
Netherlands,aged25to34,2020-06-20,5856.5,1,16,2
Netherlands,aged25to34,2020-06-21,5868.9,1,12,-4
Netherlands,aged25to34,2020-06-22,5887.6,1,19,7
Netherlands,aged25to34,2020-06-23,5900.799999999999,1,13,-6
Netherlands,aged25to34,2020-06-24,5920.9,1,20,7
Netherlands,aged25to34,2020-06-25,5937.9,1,17,-3
Netherlands,aged25to34,2020-06-26,5949.5,1,12,-5
Netherlands,aged25to34,2020-06-27,5969.799999999999,1,20,8
Netherlands,aged25to34,2020-06-28,5984.6,1,15,-5
Netherlands,aged25to34,2020-06-29,5994.6,1,10,-5
Netherlands,aged25to34,2020-06-30,6010,1,15,5
Netherlands,aged25to34,2020-07-01,6021.5,1,12,-3
Netherlands,aged25to34,2020-07-02,6035.8,1,14,2
Netherlands,aged25to34,2020-07-03,6051.4,1,16,2
Netherlands,aged25to34,2020-07-04,6058.2,1,7,-9
Netherlands,aged25to34,2020-07-05,6062.1,1,4,-3
Netherlands,aged25to34,2020-07-06,6083.1,1,21,17
Netherlands,aged25to34,2020-07-07,6096.4,1,13,-8
Netherlands,aged25to34,2020-07-08,6120.4,1,24,11
Netherlands,aged25to34,2020-07-09,6133.799999999999,1,13,-11
Netherlands,aged25to34,2020-07-10,6152.4,1,19,6
Netherlands,aged25to34,2020-07-11,6174,1,22,3
Netherlands,aged25to34,2020-07-12,6191.5,1,18,-4
Netherlands,aged25to34,2020-07-13,6220.9,1,29,11
Netherlands,aged25to34,2020-07-14,6264.299999999999,1,43,14
Netherlands,aged25to34,2020-07-15,6318.5,1,54,11
Netherlands,aged25to34,2020-07-16,6346.8,1,28,-26
Netherlands,aged25to34,2020-07-17,6365.1,1,18,-10
Netherlands,aged25to34,2020-07-18,6396.6,1,32,14
Netherlands,aged25to34,2020-07-19,6439.9,1,43,11
Netherlands,aged25to34,2020-07-20,6492.8,1,53,10
Netherlands,aged25to34,2020-07-21,6561.7,1,69,16
Netherlands,aged25to34,2020-07-22,6628.5,1,67,-2
Netherlands,aged25to34,2020-07-23,6683,1,54,-13
Netherlands,aged25to34,2020-07-24,6734.700000000001,1,52,-2
Netherlands,aged25to34,2020-07-25,6809.2,1,74,22
Netherlands,aged25to34,2020-07-26,6876.5,1,67,-7
Netherlands,aged25to34,2020-07-27,6993.1,1,117,50
Netherlands,aged25to34,2020-07-28,7084.4,1,91,-26
Netherlands,aged25to34,2020-07-29,7206.5,1,122,31
Netherlands,aged25to34,2020-07-30,7316.3,1,110,-12
Netherlands,aged25to34,2020-07-31,7437.1,1,121,11
Netherlands,aged25to34,2020-08-01,7568.5,1,131,10
Netherlands,aged25to34,2020-08-02,7703.9000000000005,1,135,4
Netherlands,aged25to34,2020-08-03,7904.200000000001,1,200,65
Netherlands,aged25to34,2020-08-04,8074.7,1,170,-30
Netherlands,aged25to34,2020-08-05,8246.1,1,171,1
Netherlands,aged25to34,2020-08-06,8395.400000000001,1,149,-22
Netherlands,aged25to34,2020-08-07,8550.2,1,155,6
Netherlands,aged25to34,2020-08-08,8682.2,1,132,-23
Netherlands,aged25to34,2020-08-09,8799.2,1,117,-15
Netherlands,aged25to34,2020-08-10,8969.6,1,170,53
Netherlands,aged25to34,2020-08-11,9136.2,1,167,-3
Netherlands,aged25to34,2020-08-12,9293.4,1,157,-10
Netherlands,aged25to34,2020-08-13,9431.7,1,138,-19
Netherlands,aged25to34,2020-08-14,9571.7,1,140,2
Netherlands,aged25to34,2020-08-15,9698.7,1,127,-13
Netherlands,aged25to34,2020-08-16,9825,1,126,-1
Netherlands,aged25to34,2020-08-17,9945.3,1,120,-6
Netherlands,aged25to34,2020-08-18,10077.3,1,132,12
Netherlands,aged25to34,2020-08-19,10222.900000000001,1,146,14
Netherlands,aged25to34,2020-08-20,10353,1,130,-16
Netherlands,aged25to34,2020-08-21,10466.599999999999,1,114,-16
Netherlands,aged25to34,2020-08-22,10613.599999999999,1,147,33
Netherlands,aged25to34,2020-08-23,10757.6,1,144,-3
Netherlands,aged25to34,2020-08-24,10914.400000000001,1,157,13
Netherlands,aged25to34,2020-08-25,11083.8,1,169,12
Netherlands,aged25to34,2020-08-26,11255.1,1,171,2
Netherlands,aged25to34,2020-08-27,11417.3,1,162,-9
Netherlands,aged25to34,2020-08-28,11583.9,1,167,5
Netherlands,aged25to34,2020-08-29,11738,1,154,-13
Netherlands,aged25to34,2020-08-30,11883.2,1,145,-9
Netherlands,aged25to34,2020-08-31,12141.6,1,258,113
Netherlands,aged25to34,2020-09-01,12416.599999999999,1,275,17
Netherlands,aged25to34,2020-09-02,12657.9,1,241,-34
Netherlands,aged25to34,2020-09-03,12855.8,1,198,-43
Netherlands,aged25to34,2020-09-04,13132.1,1,276,78
Netherlands,aged25to34,2020-09-05,13407.7,1,276,0
Netherlands,aged25to34,2020-09-06,13724,1,316,40
Netherlands,aged25to34,2020-09-07,14061.8,1,338,22
Netherlands,aged25to34,2020-09-08,14465.1,1,403,65
Netherlands,aged25to34,2020-09-09,14833.099999999999,1,368,-35
Netherlands,aged25to34,2020-09-10,15173.699999999999,1,341,-27
Netherlands,aged25to34,2020-09-11,15526.199999999999,1,352,11
Netherlands,aged25to34,2020-09-12,15866.8,1,341,-11
Netherlands,aged25to34,2020-09-13,16255.1,1,388,47
Netherlands,aged25to34,2020-09-14,16795,1,540,152
Netherlands,aged25to34,2020-09-15,17309.5,1,514,-26
Netherlands,aged25to34,2020-09-16,17818.9,1,509,-5
Netherlands,aged25to34,2020-09-17,18304.8,1,486,-23
Netherlands,aged25to34,2020-09-18,18819.2,1,514,28
Netherlands,aged25to34,2020-09-19,19312.2,1,493,-21
Netherlands,aged25to34,2020-09-20,19862.8,1,551,58
Netherlands,aged25to34,2020-09-21,20554.5,1,692,141
Netherlands,aged25to34,2020-09-22,21246.1,1,692,0
Netherlands,aged25to34,2020-09-23,21919.9,1,674,-18
Netherlands,aged25to34,2020-09-24,22467.9,1,548,-126
Netherlands,aged25to34,2020-09-25,23100.7,1,633,85
Netherlands,aged25to34,2020-09-26,23741.6,1,641,8
Netherlands,aged25to34,2020-09-27,24378.5,1,637,-4
Netherlands,aged25to34,2020-09-28,25298.6,1,920,283
Netherlands,aged25to34,2020-09-29,26221.699999999997,1,923,3
Netherlands,aged25to34,2020-09-30,27177.4,1,956,33
Netherlands,aged25to34,2020-10-01,28140.3,1,963,7
Netherlands,aged25to34,2020-10-02,29155.399999999998,1,1015,52
Netherlands,aged25to34,2020-10-03,30199.5,1,1044,29
Netherlands,aged25to34,2020-10-04,31176.1,1,977,-67
Netherlands,aged25to34,2020-10-05,32412.9,1,1237,260
Netherlands,aged25to34,2020-10-06,33561.4,1,1148,-89
Netherlands,aged25to34,2020-10-07,34776.6,1,1215,67
Netherlands,aged25to34,2020-10-08,35923.8,1,1147,-68
Netherlands,aged25to34,2020-10-09,37164.1,1,1240,93
Netherlands,aged25to34,2020-10-10,38393.5,1,1229,-11
Netherlands,aged25to34,2020-10-11,39620.2,1,1227,-2
Netherlands,aged25to34,2020-10-12,41172.2,1,1552,325
Netherlands,aged25to34,2020-10-13,42631,1,1459,-93
Netherlands,aged25to34,2020-10-14,44189.2,1,1558,99
Netherlands,aged25to34,2020-10-15,45556,1,1367,-191
Netherlands,aged25to34,2020-10-16,47025.7,1,1470,103
Netherlands,aged25to34,2020-10-17,48531.5,1,1506,36
Netherlands,aged25to34,2020-10-18,49881.8,1,1350,-156
Netherlands,aged25to34,2020-10-19,51621,1,1739,389
Netherlands,aged25to34,2020-10-20,53323.8,1,1703,-36
Netherlands,aged25to34,2020-10-21,54943.5,1,1620,-83
Netherlands,aged25to34,2020-10-22,56397.2,1,1454,-166
Netherlands,aged25to34,2020-10-23,57879.5,1,1482,28
Netherlands,aged25to34,2020-10-24,59309.399999999994,1,1430,-52
Netherlands,aged25to34,2020-10-25,60568,1,1259,-171
Netherlands,aged25to34,2020-10-26,62007.8,1,1440,181
Netherlands,aged25to34,2020-10-27,63237.399999999994,1,1230,-210
Netherlands,aged25to34,2020-10-28,64455.3,1,1218,-12
Netherlands,aged25to34,2020-10-29,65555.2,1,1100,-118
Netherlands,aged25to34,2020-10-30,66603.20000000001,1,1048,-52
Netherlands,aged25to34,2020-10-31,67600.8,1,998,-50
Netherlands,aged25to34,2020-11-01,68548.7,1,948,-50
Netherlands,aged25to34,2020-11-02,69557.9,1,1009,61
Netherlands,aged25to34,2020-11-03,70518.6,1,961,-48
Netherlands,aged25to34,2020-11-04,71424.9,1,906,-55
Netherlands,aged25to34,2020-11-05,72245.5,1,821,-85
Netherlands,aged25to34,2020-11-06,73023,1,778,-43
Netherlands,aged25to34,2020-11-07,73757.5,1,734,-44
Netherlands,aged25to34,2020-11-08,74523,1,766,32
Netherlands,aged25to34,2020-11-09,75330.9,1,808,42
