country,date,cumulative_cases_cal,timeline,daily_cases,status,schools_closed,country_code,who_region,new_cases,cumulative_cases,new_deaths,cumulative_deaths
Belgium,2021-02-18,744574,1,2542,Fully open,0,BE,EURO,2525,745147,29,22108
Belgium,2021-02-19,747373,1,2799,Fully open,0,BE,EURO,2556,747703,33,22141
Belgium,2021-02-20,748919,1,1546,Fully open,0,BE,EURO,2811,750514,30,22171
Belgium,2021-02-21,749719,1,800,Fully open,0,BE,EURO,1555,752069,21,22192
Belgium,2021-02-22,753043.1,1,3324,Fully open,0,BE,EURO,805,752874,26,22218
Belgium,2021-02-23,755952,1,2909,Fully open,0,BE,EURO,3338,756212,20,22238
Belgium,2021-02-24,758685,1,2733,Fully open,0,BE,EURO,2918,759130,25,22263
Belgium,2021-02-25,761314,1,2629,Fully open,0,BE,EURO,2750,761880,22,22285
Belgium,2021-02-26,764099,1,2785,Fully open,0,BE,EURO,2644,764524,29,22314
Belgium,2021-02-27,765576,1,1477,Fully open,0,BE,EURO,2800,767324,22,22336
Belgium,2021-02-28,766282,1,706,Fully open,0,BE,EURO,1487,768811,29,22365
Belgium,2021-03-01,769481,1,3199,Fully open,0,BE,EURO,711,769522,31,22396
Belgium,2021-03-02,772232,1,2751,Fully open,0,BE,EURO,3211,772733,31,22427
Belgium,2021-03-03,774978.1,1,2746,Fully open,0,BE,EURO,2757,775490,25,22452
Belgium,2021-03-04,777648.1,1,2670,Fully open,0,BE,EURO,2752,778242,26,22478
Belgium,2021-03-05,780371,1,2723,Fully open,0,BE,EURO,2682,780924,17,22495
Belgium,2021-03-06,781872,1,1501,Fully open,0,BE,EURO,2731,783655,33,22528
Belgium,2021-03-07,782655,1,783,Fully open,0,BE,EURO,1510,785165,25,22553
Belgium,2021-03-08,786319,1,3664,Fully open,0,BE,EURO,786,785951,19,22572
Belgium,2021-03-09,789689,1,3370,Fully open,0,BE,EURO,3685,789636,36,22608
Belgium,2021-03-10,793068.1,1,3379,Fully open,0,BE,EURO,3381,793017,23,22631
Belgium,2021-03-11,796547,1,3479,Fully open,0,BE,EURO,3387,796404,24,22655
Belgium,2021-03-12,800279,1,3732,Fully open,0,BE,EURO,3493,799897,27,22682
Belgium,2021-03-13,802444,1,2165,Fully open,0,BE,EURO,3752,803649,20,22702
Belgium,2021-03-14,803821.9,1,1378,Fully open,0,BE,EURO,2174,805823,25,22727
Belgium,2021-03-15,809061,1,5239,Fully open,0,BE,EURO,1383,807206,20,22747
Belgium,2021-03-16,813643,1,4582,Fully open,0,BE,EURO,5256,812462,25,22772
Belgium,2021-03-17,818458.1,1,4815,Fully open,0,BE,EURO,4599,817061,28,22800
Belgium,2021-03-18,823474.1,1,5016,Fully open,0,BE,EURO,4835,821896,25,22825
Belgium,2021-03-19,828637,1,5163,Fully open,0,BE,EURO,5036,826932,26,22851
Belgium,2021-03-20,831471.9,1,2835,Fully open,0,BE,EURO,5182,832114,31,22882
Belgium,2021-03-21,833036,1,1564,Fully open,0,BE,EURO,2845,834959,24,22906
Belgium,2021-03-22,839304.1,1,6268,Fully open,0,BE,EURO,1576,836535,24,22930
Belgium,2021-03-23,845326,1,6022,Fully open,0,BE,EURO,6285,842820,34,22964
Belgium,2021-03-24,850871.1,1,5545,Fully open,0,BE,EURO,6037,848857,24,22988
Belgium,2021-03-25,856469,1,5598,Fully open,0,BE,EURO,5566,854423,27,23015
Belgium,2021-03-26,862175,1,5706,Fully open,0,BE,EURO,5623,860046,34,23049
Belgium,2021-03-27,865222,1,3047,Fully open,0,BE,EURO,5740,865786,20,23069
Belgium,2021-03-28,866906,1,1684,Fully open,0,BE,EURO,3056,868842,28,23097
Belgium,2021-03-29,873039,1,6133,Closed due to COVID-19,1,BE,EURO,1691,870533,23,23120
Belgium,2021-03-30,878221,1,5182,Closed due to COVID-19,1,BE,EURO,6154,876687,31,23151
Belgium,2021-03-31,882929,1,4708,Closed due to COVID-19,1,BE,EURO,5197,881884,33,23184
Belgium,2021-04-01,887604,1,4675,Closed due to COVID-19,1,BE,EURO,4724,886608,31,23215
Belgium,2021-04-02,892462,1,4858,Closed due to COVID-19,1,BE,EURO,4690,891298,40,23255
Belgium,2021-04-03,895150.1,1,2688,Closed due to COVID-19,1,BE,EURO,4894,896192,46,23301
Belgium,2021-04-04,896655.9,1,1506,Closed due to COVID-19,1,BE,EURO,2701,898893,40,23341
Belgium,2021-04-05,898202,1,1546,Academic break,1,BE,EURO,1513,900406,36,23377
Belgium,2021-04-06,903443,1,5241,Academic break,1,BE,EURO,1562,901968,49,23426
Belgium,2021-04-07,908163.1,1,4720,Academic break,1,BE,EURO,5260,907228,46,23472
Belgium,2021-04-08,912614,1,4451,Academic break,1,BE,EURO,4741,911969,43,23515
Belgium,2021-04-09,917098,1,4484,Academic break,1,BE,EURO,4466,916435,43,23558
Belgium,2021-04-10,919456,1,2358,Academic break,1,BE,EURO,4497,920932,44,23602
Belgium,2021-04-11,920759,1,1303,Academic break,1,BE,EURO,2362,923294,46,23648
Belgium,2021-04-12,925466.1,1,4707,Academic break,1,BE,EURO,1305,924599,22,23670
Belgium,2021-04-13,929734,1,4268,Academic break,1,BE,EURO,4729,929328,44,23714
Belgium,2021-04-14,933615,1,3881,Academic break,1,BE,EURO,4281,933609,37,23751
Belgium,2021-04-15,937401,1,3786,Academic break,1,BE,EURO,3899,937508,39,23790
Belgium,2021-04-16,941409,1,4008,Academic break,1,BE,EURO,3807,941315,42,23832
Belgium,2021-04-17,943725,1,2316,Academic break,1,BE,EURO,4021,945336,45,23877
Belgium,2021-04-18,945034.1,1,1309,Academic break,1,BE,EURO,2322,947658,30,23907
Belgium,2021-04-19,950438,1,5404,Partially open,0,BE,EURO,1312,948970,35,23942
Belgium,2021-04-20,954873,1,4435,Partially open,0,BE,EURO,5433,954403,50,23992
Belgium,2021-04-21,958920,1,4047,Partially open,0,BE,EURO,4457,958860,36,24028
Belgium,2021-04-22,962701,1,3781,Partially open,0,BE,EURO,4068,962928,36,24064
Belgium,2021-04-23,966320,1,3619,Partially open,0,BE,EURO,3801,966729,43,24107
Belgium,2021-04-24,968199.1,1,1879,Partially open,0,BE,EURO,3636,970365,42,24149
Belgium,2021-04-25,969330.9,1,1132,Partially open,0,BE,EURO,1889,972254,36,24185
Belgium,2021-04-26,973583,1,4252,Partially open,0,BE,EURO,1138,973392,39,24224
Belgium,2021-04-27,977321,1,3738,Partially open,0,BE,EURO,4270,977662,44,24268
Belgium,2021-04-28,980746,1,3425,Partially open,0,BE,EURO,3760,981422,26,24294
Belgium,2021-04-29,984080,1,3334,Partially open,0,BE,EURO,3448,984870,49,24343
Belgium,2021-04-30,987547,1,3467,Partially open,0,BE,EURO,3347,988217,46,24389
Belgium,2021-05-01,988875.9,1,1329,Partially open,0,BE,EURO,3487,991704,33,24422
Belgium,2021-05-02,990006,1,1130,Partially open,0,BE,EURO,1335,993039,28,24450
Belgium,2021-05-03,994307,1,4301,Partially open,0,BE,EURO,1136,994175,34,24484
Belgium,2021-05-04,997938,1,3631,Partially open,0,BE,EURO,4331,998506,43,24527
Belgium,2021-05-05,1001546,1,3608,Partially open,0,BE,EURO,3651,1002157,40,24567
Belgium,2021-05-06,1005052,1,3506,Partially open,0,BE,EURO,3615,1005772,38,24605
Belgium,2021-05-07,1008327,1,3275,Partially open,0,BE,EURO,3515,1009287,38,24643
Belgium,2021-05-08,1010025.9,1,1699,Partially open,0,BE,EURO,3294,1012581,26,24669
Belgium,2021-05-09,1010877,1,851,Partially open,0,BE,EURO,1714,1014295,42,24711
Belgium,2021-05-10,1014195,1,3318,Partially open,0,BE,EURO,855,1015150,32,24743
Belgium,2021-05-11,1017147.9,1,2953,Partially open,0,BE,EURO,3362,1018512,28,24771
Belgium,2021-05-12,1019920.9,1,2773,Partially open,0,BE,EURO,2990,1021502,17,24788
Belgium,2021-05-13,1020859.1,1,938,Partially open,0,BE,EURO,2808,1024310,19,24807
Belgium,2021-05-14,1023388,1,2529,Partially open,0,BE,EURO,943,1025253,21,24828
Belgium,2021-05-15,1024630,1,1242,Partially open,0,BE,EURO,2557,1027810,20,24848
Belgium,2021-05-16,1025360,1,730,Partially open,0,BE,EURO,1254,1029064,22,24870
Belgium,2021-05-17,1028894,1,3534,Partially open,0,BE,EURO,735,1029799,17,24887
Belgium,2021-05-18,1032147,1,3253,Partially open,0,BE,EURO,3576,1033375,24,24911
Belgium,2021-05-19,1035250,1,3103,Partially open,0,BE,EURO,3264,1036639,17,24928
Belgium,2021-05-20,1037647,1,2397,Partially open,0,BE,EURO,3118,1039757,25,24953
Belgium,2021-05-21,1040062,1,2415,Partially open,0,BE,EURO,2409,1042166,16,24969
Belgium,2021-05-22,1041490,1,1428,Partially open,0,BE,EURO,2425,1044591,19,24988
Belgium,2021-05-23,1042258,1,768,Partially open,0,BE,EURO,1434,1046025,18,25006
Belgium,2021-05-24,1043153,1,895,Partially open,0,BE,EURO,773,1046798,11,25017
Belgium,2021-05-25,1045925.1,1,2772,Partially open,0,BE,EURO,899,1047697,19,25036
Belgium,2021-05-26,1048445,1,2520,Partially open,0,BE,EURO,2789,1050486,16,25052
Belgium,2021-05-27,1050652,1,2207,Partially open,0,BE,EURO,2534,1053020,14,25066
Belgium,2021-05-28,1052666,1,2014,Partially open,0,BE,EURO,2215,1055235,6,25072
Belgium,2021-05-29,1053778,1,1112,Partially open,0,BE,EURO,2023,1057258,11,25083
Belgium,2021-05-30,1054380,1,602,Partially open,0,BE,EURO,1116,1058374,16,25099
Belgium,2021-05-31,1056384.9,1,2005,Partially open,0,BE,EURO,603,1058977,18,25117
Belgium,2021-06-01,1058065,1,1680,Partially open,0,BE,EURO,2026,1061003,14,25131
Belgium,2021-06-02,1059555,1,1490,Partially open,0,BE,EURO,1682,1062685,11,25142
Belgium,2021-06-03,1061009,1,1454,Partially open,0,BE,EURO,1498,1064183,16,25158
Belgium,2021-06-04,1062353,1,1344,Partially open,0,BE,EURO,1466,1065649,15,25173
Belgium,2021-06-05,1062998,1,645,Partially open,0,BE,EURO,1348,1066997,10,25183
Belgium,2021-06-06,1063393,1,395,Partially open,0,BE,EURO,647,1067644,13,25196
Belgium,2021-06-07,1064616.9,1,1224,Partially open,0,BE,EURO,399,1068043,7,25203
Belgium,2021-06-08,1065648,1,1031,Partially open,0,BE,EURO,1237,1069280,5,25208
Belgium,2021-06-09,1066488,1,840,Partially open,0,BE,EURO,1041,1070321,13,25221
Belgium,2021-06-10,1067245,1,757,Partially open,0,BE,EURO,841,1071162,6,25227
Belgium,2021-06-11,1068020,1,775,Partially open,0,BE,EURO,764,1071926,7,25234
Belgium,2021-06-12,1068407.1,1,387,Partially open,0,BE,EURO,779,1072705,9,25243
Belgium,2021-06-13,1068614,1,207,Partially open,0,BE,EURO,390,1073095,6,25249
Belgium,2021-06-14,1069373,1,759,Partially open,0,BE,EURO,209,1073304,4,25253
Belgium,2021-06-15,1069903,1,530,Partially open,0,BE,EURO,765,1074069,6,25259
Belgium,2021-06-16,1070317,1,414,Partially open,0,BE,EURO,535,1074604,6,25265
Belgium,2021-06-17,1070762,1,445,Partially open,0,BE,EURO,419,1075023,6,25271
Belgium,2021-06-18,1071182,1,420,Partially open,0,BE,EURO,450,1075473,7,25278
Belgium,2021-06-19,1071455,1,273,Partially open,0,BE,EURO,424,1075897,9,25287
Belgium,2021-06-20,1071592.9,1,138,Partially open,0,BE,EURO,274,1076171,6,25293
Belgium,2021-06-21,1072072,1,479,Partially open,0,BE,EURO,139,1076310,3,25296
Belgium,2021-06-22,1072434,1,362,Partially open,0,BE,EURO,482,1076792,5,25301
Belgium,2021-06-23,1072826,1,392,Partially open,0,BE,EURO,365,1077157,3,25304
Belgium,2021-06-24,1073163,1,337,Partially open,0,BE,EURO,396,1077553,5,25309
Belgium,2021-06-25,1073558,1,395,Partially open,0,BE,EURO,339,1077892,5,25314
Belgium,2021-06-26,1073816.1,1,258,Partially open,0,BE,EURO,398,1078290,5,25319
Belgium,2021-06-27,1073993,1,177,Partially open,0,BE,EURO,259,1078549,2,25321
Belgium,2021-06-28,1074586.1,1,593,Partially open,0,BE,EURO,177,1078726,3,25324
Belgium,2021-06-29,1075138,1,552,Partially open,0,BE,EURO,598,1079324,2,25326
Belgium,2021-06-30,1075762,1,624,Partially open,0,BE,EURO,557,1079881,5,25331
Belgium,2021-07-01,1076436,1,674,Academic break,1,BE,EURO,628,1080509,2,25333
Belgium,2021-07-02,1077153,1,717,Academic break,1,BE,EURO,676,1081185,5,25338
Belgium,2021-07-03,1077669,1,516,Academic break,1,BE,EURO,724,1081909,3,25341
Belgium,2021-07-04,1078032,1,363,Academic break,1,BE,EURO,521,1082430,3,25344
Belgium,2021-07-05,1079024,1,992,Academic break,1,BE,EURO,366,1082796,2,25346
Belgium,2021-07-06,1080060,1,1036,Academic break,1,BE,EURO,998,1083794,3,25349
Belgium,2021-07-07,1081229.1,1,1169,Academic break,1,BE,EURO,1042,1084836,1,25350
Belgium,2021-07-08,1082452.9,1,1224,Academic break,1,BE,EURO,1173,1086009,0,25350
Belgium,2021-07-09,1083736,1,1283,Academic break,1,BE,EURO,1227,1087236,2,25352
Belgium,2021-07-10,1084737,1,1001,Academic break,1,BE,EURO,1289,1088525,2,25354
Belgium,2021-07-11,1085516,1,779,Academic break,1,BE,EURO,1004,1089529,5,25359
Belgium,2021-07-12,1087268,1,1752,Academic break,1,BE,EURO,781,1090310,0,25359
Belgium,2021-07-13,1088691,1,1423,Academic break,1,BE,EURO,1764,1092074,2,25361
Belgium,2021-07-14,1090128,1,1437,Academic break,1,BE,EURO,1429,1093503,0,25361
Belgium,2021-07-15,1091511,1,1383,Academic break,1,BE,EURO,1446,1094949,1,25362
Belgium,2021-07-16,1093079.9,1,1569,Academic break,1,BE,EURO,1390,1096339,2,25364
Belgium,2021-07-17,1094180,1,1100,Academic break,1,BE,EURO,1570,1097909,2,25366
Belgium,2021-07-18,1095010,1,830,Academic break,1,BE,EURO,1104,1099013,0,25366
Belgium,2021-07-19,1097131,1,2121,Academic break,1,BE,EURO,838,1099851,2,25368
Belgium,2021-07-20,1099082,1,1951,Academic break,1,BE,EURO,2133,1101984,0,25368
Belgium,2021-07-21,1099866.1,1,784,Academic break,1,BE,EURO,1955,1103939,0,25368
Belgium,2021-07-22,1101766.1,1,1900,Academic break,1,BE,EURO,790,1104729,3,25371
Belgium,2021-07-23,1103416,1,1650,Academic break,1,BE,EURO,1914,1106643,4,25375
Belgium,2021-07-24,1104566,1,1150,Academic break,1,BE,EURO,1656,1108299,2,25377
Belgium,2021-07-25,1105345,1,779,Academic break,1,BE,EURO,1158,1109457,3,25380
Belgium,2021-07-26,1107439,1,2094,Academic break,1,BE,EURO,784,1110241,2,25382
Belgium,2021-07-27,1109032,1,1593,Academic break,1,BE,EURO,2112,1112353,1,25383
Belgium,2021-07-28,1110772,1,1740,Academic break,1,BE,EURO,1600,1113953,4,25387
Belgium,2021-07-29,1112541,1,1769,Academic break,1,BE,EURO,1752,1115705,1,25388
Belgium,2021-07-30,1114324,1,1783,Academic break,1,BE,EURO,1782,1117487,6,25394
Belgium,2021-07-31,1115499,1,1175,Academic break,1,BE,EURO,1797,1119284,6,25400
Belgium,2021-08-01,1116543.9,1,1045,Academic break,1,BE,EURO,1186,1120470,3,25403
Belgium,2021-08-02,1118774,1,2230,Academic break,1,BE,EURO,1056,1121526,1,25404
Belgium,2021-08-03,1120709,1,1935,Academic break,1,BE,EURO,2251,1123777,5,25409
Belgium,2021-08-04,1122566.9,1,1858,Academic break,1,BE,EURO,1950,1125727,5,25414
Belgium,2021-08-05,1124393.9,1,1827,Academic break,1,BE,EURO,1875,1127602,4,25418
Belgium,2021-08-06,1126518,1,2124,Academic break,1,BE,EURO,1836,1129438,3,25421
Belgium,2021-08-07,1127782,1,1264,Academic break,1,BE,EURO,2133,1131571,3,25424
Belgium,2021-08-08,1128692,1,910,Academic break,1,BE,EURO,1275,1132846,3,25427
Belgium,2021-08-09,1131264,1,2572,Academic break,1,BE,EURO,922,1133768,3,25430
Belgium,2021-08-10,1133466,1,2202,Academic break,1,BE,EURO,2597,1136365,5,25435
Belgium,2021-08-11,1135444,1,1978,Academic break,1,BE,EURO,2218,1138583,2,25437
Belgium,2021-08-12,1137581,1,2137,Academic break,1,BE,EURO,1992,1140575,2,25439
Belgium,2021-08-13,1139831,1,2250,Academic break,1,BE,EURO,2158,1142733,3,25442
Belgium,2021-08-14,1141171,1,1340,Academic break,1,BE,EURO,2273,1145006,5,25447
Belgium,2021-08-15,1141930,1,759,Academic break,1,BE,EURO,1352,1146358,4,25451
Belgium,2021-08-16,1144735,1,2805,Academic break,1,BE,EURO,766,1147124,2,25453
Belgium,2021-08-17,1146962.9,1,2228,Academic break,1,BE,EURO,2829,1149953,5,25458
Belgium,2021-08-18,1149208,1,2245,Academic break,1,BE,EURO,2247,1152200,3,25461
Belgium,2021-08-19,1151200,1,1992,Academic break,1,BE,EURO,2265,1154465,4,25465
Belgium,2021-08-20,1153417,1,2217,Academic break,1,BE,EURO,2007,1156472,9,25474
Belgium,2021-08-21,1154676.9,1,1260,Academic break,1,BE,EURO,2245,1158717,9,25483
Belgium,2021-08-22,1155623,1,946,Academic break,1,BE,EURO,1284,1160001,7,25490
Belgium,2021-08-23,1158252,1,2629,Academic break,1,BE,EURO,956,1160957,7,25497
Belgium,2021-08-24,1160685,1,2433,Academic break,1,BE,EURO,2654,1163611,3,25500
Belgium,2021-08-25,1163055,1,2370,Academic break,1,BE,EURO,2460,1166071,6,25506
Belgium,2021-08-26,1165224,1,2169,Academic break,1,BE,EURO,2395,1168466,7,25513
Belgium,2021-08-27,1167423.1,1,2199,Academic break,1,BE,EURO,2186,1170652,6,25519
Belgium,2021-08-28,1168772,1,1349,Academic break,1,BE,EURO,2217,1172869,5,25524
Belgium,2021-08-29,1169588,1,816,Academic break,1,BE,EURO,1372,1174241,4,25528
Belgium,2021-08-30,1172494,1,2906,Academic break,1,BE,EURO,832,1175073,4,25532
Belgium,2021-08-31,1174828,1,2334,Academic break,1,BE,EURO,2943,1178016,5,25537
Belgium,2021-09-01,1177034,1,2206,Fully open,0,BE,EURO,2357,1180373,4,25541
Belgium,2021-09-02,1179125,1,2091,Fully open,0,BE,EURO,2222,1182595,7,25548
Belgium,2021-09-03,1181253.1,1,2128,Fully open,0,BE,EURO,2113,1184708,6,25554
Belgium,2021-09-04,1182463.9,1,1211,Fully open,0,BE,EURO,2155,1186863,6,25560
Belgium,2021-09-05,1183190.9,1,727,Fully open,0,BE,EURO,1240,1188103,10,25570
Belgium,2021-09-06,1185957.1,1,2766,Fully open,0,BE,EURO,733,1188836,8,25578
Belgium,2021-09-07,1188302,1,2345,Fully open,0,BE,EURO,2800,1191636,7,25585
Belgium,2021-09-08,1190473,1,2171,Fully open,0,BE,EURO,2361,1193997,9,25594
Belgium,2021-09-09,1192562.1,1,2089,Fully open,0,BE,EURO,2189,1196186,9,25603
Belgium,2021-09-10,1194857,1,2295,Fully open,0,BE,EURO,2105,1198291,6,25609
Belgium,2021-09-11,1196139,1,1282,Fully open,0,BE,EURO,2323,1200614,7,25616
Belgium,2021-09-12,1196802,1,663,Fully open,0,BE,EURO,1306,1201920,7,25623
Belgium,2021-09-13,1199690.1,1,2888,Fully open,0,BE,EURO,679,1202599,7,25630
Belgium,2021-09-14,1202154,1,2464,Fully open,0,BE,EURO,2930,1205529,7,25637
Belgium,2021-09-15,1204455.9,1,2302,Fully open,0,BE,EURO,2495,1208024,8,25645
Belgium,2021-09-16,1206861,1,2405,Fully open,0,BE,EURO,2322,1210346,7,25652
Belgium,2021-09-17,1209222,1,2361,Fully open,0,BE,EURO,2426,1212772,1,25653
Belgium,2021-09-18,1210468,1,1246,Fully open,0,BE,EURO,2390,1215162,5,25658
Belgium,2021-09-19,1211113,1,645,Fully open,0,BE,EURO,1260,1216422,9,25667
Belgium,2021-09-20,1214026,1,2913,Fully open,0,BE,EURO,652,1217074,7,25674
Belgium,2021-09-21,1216278,1,2252,Fully open,0,BE,EURO,2939,1220013,6,25680
Belgium,2021-09-22,1218440,1,2162,Fully open,0,BE,EURO,2268,1222281,5,25685
Belgium,2021-09-23,1220504,1,2064,Fully open,0,BE,EURO,2171,1224452,11,25696
Belgium,2021-09-24,1222742,1,2238,Fully open,0,BE,EURO,2080,1226532,11,25707
Belgium,2021-09-25,1223947,1,1205,Fully open,0,BE,EURO,2253,1228785,7,25714
Belgium,2021-09-26,1224666.9,1,720,Fully open,0,BE,EURO,1216,1230001,7,25721
Belgium,2021-09-27,1227270,1,2603,Fully open,0,BE,EURO,723,1230724,7,25728
Belgium,2021-09-28,1229640.9,1,2371,Fully open,0,BE,EURO,2628,1233352,13,25741
Belgium,2021-09-29,1231795,1,2154,Fully open,0,BE,EURO,2391,1235743,7,25748
Belgium,2021-09-30,1233943,1,2148,Fully open,0,BE,EURO,2166,1237909,7,25755
Belgium,2021-10-01,1236072.9,1,2130,Fully open,0,BE,EURO,2163,1240072,11,25766
Belgium,2021-10-02,1237199,1,1126,Fully open,0,BE,EURO,2148,1242220,6,25772
Belgium,2021-10-03,1237873,1,674,Fully open,0,BE,EURO,1147,1243367,8,25780
Belgium,2021-10-04,1240648,1,2775,Fully open,0,BE,EURO,678,1244045,8,25788
Belgium,2021-10-05,1242923,1,2275,Fully open,0,BE,EURO,2791,1246836,5,25793
Belgium,2021-10-06,1245455,1,2532,Fully open,0,BE,EURO,2290,1249126,14,25807
Belgium,2021-10-07,1247955,1,2500,Fully open,0,BE,EURO,2545,1251671,13,25820
Belgium,2021-10-08,1250471,1,2516,Fully open,0,BE,EURO,2516,1254187,11,25831
Belgium,2021-10-09,1251882,1,1411,Fully open,0,BE,EURO,2543,1256730,7,25838
Belgium,2021-10-10,1252696,1,814,Fully open,0,BE,EURO,1423,1258153,11,25849
Belgium,2021-10-11,1256598.9,1,3903,Fully open,0,BE,EURO,820,1258973,4,25853
Belgium,2021-10-12,1260018,1,3419,Fully open,0,BE,EURO,3924,1262897,18,25871
Belgium,2021-10-13,1263594,1,3576,Fully open,0,BE,EURO,3435,1266332,13,25884
Belgium,2021-10-14,1267454.9,1,3861,Fully open,0,BE,EURO,3595,1269927,8,25892
Belgium,2021-10-15,1271603,1,4148,Fully open,0,BE,EURO,3890,1273817,10,25902
Belgium,2021-10-16,1273951,1,2348,Fully open,0,BE,EURO,4168,1277985,18,25920
Belgium,2021-10-17,1275431.9,1,1481,Fully open,0,BE,EURO,2376,1280361,14,25934
Belgium,2021-10-18,1281969.1,1,6537,Fully open,0,BE,EURO,1490,1281851,10,25944
Belgium,2021-10-19,1288239,1,6270,Fully open,0,BE,EURO,6570,1288421,19,25963
Belgium,2021-10-20,1294763,1,6524,Fully open,0,BE,EURO,6295,1294716,13,25976
Belgium,2021-10-21,1301638,1,6875,Fully open,0,BE,EURO,6552,1301268,14,25990
Belgium,2021-10-22,1308743,1,7105,Fully open,0,BE,EURO,6905,1308173,10,26000
Belgium,2021-10-23,1312802,1,4059,Fully open,0,BE,EURO,7147,1315320,18,26018
Belgium,2021-10-24,1315241,1,2439,Fully open,0,BE,EURO,4090,1319410,20,26038
Belgium,2021-10-25,1324912.9,1,9672,Fully open,0,BE,EURO,2450,1321860,16,26054
Belgium,2021-10-26,1334281.9,1,9369,Fully open,0,BE,EURO,9703,1331563,18,26072
Belgium,2021-10-27,1343478,1,9196,Fully open,0,BE,EURO,9400,1340963,27,26099
Belgium,2021-10-28,1352626,1,9148,Fully open,0,BE,EURO,9224,1350187,33,26132
Belgium,2021-10-29,1361871.1,1,9245,Fully open,0,BE,EURO,9193,1359380,18,26150
Belgium,2021-10-30,1366806,1,4935,Fully open,0,BE,EURO,9289,1368669,21,26171
Belgium,2021-10-31,1369847,1,3041,Fully open,0,BE,EURO,4971,1373640,16,26187
Belgium,2021-11-01,1373412,1,3565,Academic break,1,BE,EURO,3058,1376698,18,26205
Belgium,2021-11-02,1385091,1,11679,Academic break,1,BE,EURO,3581,1380279,25,26230
Belgium,2021-11-03,1395740,1,10649,Academic break,1,BE,EURO,11714,1391993,20,26250
Belgium,2021-11-04,1405871,1,10131,Academic break,1,BE,EURO,10706,1402699,17,26267
Belgium,2021-11-05,1416963,1,11092,Academic break,1,BE,EURO,10180,1412879,26,26293
Belgium,2021-11-06,1423368,1,6405,Academic break,1,BE,EURO,11139,1424018,25,26318
Belgium,2021-11-07,1427427,1,4059,Academic break,1,BE,EURO,6453,1430471,30,26348
Belgium,2021-11-08,1442644,1,15217,Fully open,0,BE,EURO,4071,1434542,15,26363
Belgium,2021-11-09,1455596,1,12952,Fully open,0,BE,EURO,15267,1449809,28,26391
Belgium,2021-11-10,1468312,1,12716,Fully open,0,BE,EURO,13017,1462826,27,26418
Belgium,2021-11-11,1473351,1,5039,Fully open,0,BE,EURO,12750,1475576,26,26444
Belgium,2021-11-12,1487035,1,13684,Fully open,0,BE,EURO,5054,1480630,32,26476
Belgium,2021-11-13,1495340,1,8305,Fully open,0,BE,EURO,13751,1494381,39,26515
Belgium,2021-11-14,1500823.1,1,5483,Fully open,0,BE,EURO,8361,1502742,20,26535
Belgium,2021-11-15,1521577.9,1,20755,Fully open,0,BE,EURO,5506,1508248,27,26562
Belgium,2021-11-16,1539931,1,18353,Fully open,0,BE,EURO,20836,1529084,46,26608
Belgium,2021-11-17,1558026,1,18095,Fully open,0,BE,EURO,18431,1547515,29,26637
Belgium,2021-11-18,1576531,1,18505,Fully open,0,BE,EURO,18145,1565660,42,26679
Belgium,2021-11-19,1595613.9,1,19083,Fully open,0,BE,EURO,18572,1584232,43,26722
Belgium,2021-11-20,1606759,1,11145,Fully open,0,BE,EURO,19147,1603379,33,26755
Belgium,2021-11-21,1613494,1,6735,Fully open,0,BE,EURO,11215,1614594,36,26791
Belgium,2021-11-22,1639000,1,25506,Fully open,0,BE,EURO,6754,1621348,36,26827
Belgium,2021-11-23,1660043,1,21043,Fully open,0,BE,EURO,25622,1646970,35,26862
Belgium,2021-11-24,1680137.1,1,20094,Fully open,0,BE,EURO,21136,1668106,38,26900
Belgium,2021-11-25,1700276,1,20139,Fully open,0,BE,EURO,20170,1688276,49,26949
Belgium,2021-11-26,1720232,1,19956,Fully open,0,BE,EURO,20228,1708504,44,26993
Belgium,2021-11-27,1731755,1,11523,Fully open,0,BE,EURO,20041,1728545,40,27033
Belgium,2021-11-28,1738807,1,7052,Fully open,0,BE,EURO,11588,1740133,48,27081
Belgium,2021-11-29,1763897,1,25090,Fully open,0,BE,EURO,7072,1747205,47,27128
Belgium,2021-11-30,1784672,1,20775,Fully open,0,BE,EURO,25204,1772409,45,27173
Belgium,2021-12-01,1804262,1,19590,Fully open,0,BE,EURO,20868,1793277,61,27234
Belgium,2021-12-02,1822507,1,18245,Fully open,0,BE,EURO,19664,1812941,43,27277
Belgium,2021-12-03,1840195,1,17688,Fully open,0,BE,EURO,18325,1831266,53,27330
Belgium,2021-12-04,1849759,1,9564,Fully open,0,BE,EURO,17764,1849030,48,27378
Belgium,2021-12-05,1855714,1,5955,Fully open,0,BE,EURO,9634,1858664,45,27423
Belgium,2021-12-06,1876342,1,20628,Partially open,0,BE,EURO,5975,1864639,57,27480
Belgium,2021-12-07,1891912,1,15570,Partially open,0,BE,EURO,20736,1885375,39,27519
Belgium,2021-12-08,1906861.1,1,14949,Partially open,0,BE,EURO,15660,1901035,49,27568
Belgium,2021-12-09,1920223,1,13362,Partially open,0,BE,EURO,15012,1916047,55,27623
Belgium,2021-12-10,1933257,1,13034,Partially open,0,BE,EURO,13435,1929482,35,27658
Belgium,2021-12-11,1940319,1,7062,Partially open,0,BE,EURO,13101,1942583,48,27706
Belgium,2021-12-12,1944194,1,3875,Partially open,0,BE,EURO,7115,1949698,45,27751
